X,Y,Total_de_notas
2,0.0,65
2,500.0,46
2,1000.0,69
2,1500.0,45
2,2000.0,69
2,2500.0,44
2,3000.0,69
2,3500.0,45
2,4000.0,70
2,4500.0,44
2,750.0,1
2,1750.0,1
2,1198.0,1
2,1398.0,1
2,1600.0,1
