X,Y,Total_de_notas
2,16,34
2,24,24
2,32,29
2,40,40
2,48,64
2,56,64
2,0,68
2,8,15
2,30,9
2,15,18
2,31,16
2,47,5
2,63,4
3,16,52
3,24,24
3,32,54
3,40,40
3,48,69
3,56,64
3,0,72
3,8,15
4,16,52
4,24,24
4,32,54
4,40,40
4,48,69
4,56,64
4,0,72
4,8,15
5,16,52
5,24,24
5,32,54
5,40,40
5,48,69
5,56,64
5,0,72
5,8,15
6,16,64
6,24,64
6,32,58
6,40,12
6,48,37
6,56,24
6,0,50
6,8,13
6,12,42
6,44,8
7,16,64
7,24,64
7,32,58
7,40,12
7,48,37
7,56,24
7,0,50
7,8,13
7,12,42
7,44,8
8,16,64
8,24,64
8,32,58
8,40,12
8,48,37
8,56,24
8,0,50
8,8,13
8,12,42
8,44,8
9,16,52
9,24,24
9,32,54
9,40,40
9,48,69
9,56,64
9,0,72
9,8,15
